Traffic Volume,Average Speed,Travel Time Index,Congestion Level,Road Capacity Utilization,Urban_or_Rural_Area,Incident Reports,Environmental Impact,Public Transport Usage,Road condition,Traffic Signal Compliance,Parking Usage,Pedestrian and Cyclist Count,Weather,Roadwork and Construction Activity,Cities
36627,42.54616105,1.5,100,100,Urban,5,123.254,54.98622042,Dry,76.24667,58.37882976,87,Clear,No,Mojave
39586,51.82926849,1.5,100,100,Urban,2,129.172,70.72229686,Dry,69.29550871,81.80844373,89,Windy,Yes,Mystic
8081,46.18816177,1.315014467,22.79080436,38.84842339,Urban,0,66.162,17.97487602,Dry,80.01345584,72.38365508,202,Clear,No,Castle Pines Village
18850,32.65027878,1.287366841,67.84528141,92.50616628,Urban,0,87.7,74.09061294,Wet or damp,87.51233723,97.42235858,88,Clear,No,Huxley
19877,35.27213736,1.0779029,60.2828841,100,Urban,0,89.754,27.57215393,Wet or damp,92.32048561,73.69085125,96,Clear,No,Arabi
50769,26.2590585,1.5,100,100,Urban,1,151.538,50.99257217,Dry,70.0710035,83.08196281,97,Rain,Yes,Carmel Valley Village
44067,47.08908459,1.5,100,100,Urban,2,138.134,28.89692093,Dry,92.73211491,62.9870446,97,Clear,No,Vandercook Lake
26173,20,1.5,88.17980614,100,Urban,2,102.346,72.67676793,Dry,67.69153259,63.50804609,80,Overcast,No,Samoset
61815,35.30913409,1.5,100,100,Urban,4,173.63,75.57079212,Dry,73.39941232,83.25230693,96,Clear,No,Wayland
45560,54.18989306,1.5,100,100,Urban,0,141.12,32.91067291,Dry,84.36466987,54.22068556,90,Clear,No,Devine
17380,53.57448152,1.223802799,61.48834211,91.04640811,Urban,1,84.76,45.68026412,Dry,73.45238313,50.58298191,88,Rain,No,Unalaska
24216,60.7846803,1.04339131,70.80226058,100,Urban,2,98.432,25.35741407,Wet or damp,97.85473701,85.48484848,107,Overcast,No,La Verkin
15197,34.16646045,1.397487593,48.64233926,77.67211041,Urban,1,80.394,47.40405535,Wet or damp,82.9214701,90.89316422,89,Overcast,No,Dewey-Humboldt
29117,23.22246533,1.5,89.8119945,100,Urban,2,108.234,52.77623046,Wet or damp,62.13841019,59.66582781,106,Clear,No,McLoud
34022,33.11163898,1.5,100,100,Urban,2,118.044,24.48093899,Wet or damp,61.26721436,75.25800779,101,Clear,No,Marlow
12218,36.30860319,1.214044683,32.79301799,58.97206796,Urban,0,74.436,46.90589477,Dry,71.94890367,57.49240087,215,Clear,No,Crouch Mesa
30418,42.26553993,1.5,100,100,Urban,1,110.836,77.76840092,Wet or damp,88.90778221,53.82598464,95,Windy,No,Tazewell
36054,26.90699081,1.5,100,100,Urban,2,122.108,78.41812089,Dry,75.32750078,89.15747313,92,Fog,Yes,National Harbor
22544,60.14187141,1.396383909,67.95393679,100,Urban,0,95.088,60.21196177,Dry,79.84029061,87.51567821,111,Overcast,No,Florida Gulf Coast University
15088,57.42796597,1.037305214,53.06033826,78.94300653,Urban,0,80.176,48.01037663,Wet or damp,68.31050948,66.8879769,97,Clear,No,Breckenridge Hills
43880,37.73664419,1.5,100,100,Urban,4,137.76,10.90959233,Dry,94.80907831,54.61760081,109,Overcast,No,Bloomfield Hills
41318,26.4793755,1.5,100,100,Urban,3,132.636,46.5880938,Dry,61.44508233,85.72766217,81,Overcast,No,Eagar
37098,24.64254134,1.5,100,100,Urban,0,124.196,44.67511289,Wet or damp,95.02863505,76.71757664,94,Clear,No,Atlantic Highlands
27173,20,1.5,99.5236975,100,Urban,2,104.346,16.37883386,Dry,99.19454055,78.52079817,100,Clear,No,Vilonia
21836,35.03612188,1.19013367,72.37277466,100,Urban,3,93.672,52.64642101,Dry,97.43562311,78.31082218,69,Windy,No,Thornwood
26641,35.83394711,1.5,87.7382842,100,Urban,4,103.282,11.47826597,Dry,66.18253369,53.5783378,107,Fog,No,Longview Heights
23086,52.94548627,1.3162743,78.70420874,100,Urban,3,96.172,77.35568791,Dry,94.82188109,80.30039406,95,Overcast,No,Beaver
24538,41.00372262,1.224646517,88.35369445,100,Urban,4,99.076,35.40055309,Dry,86.59938913,57.05531091,110,Fog,No,Farley
18807,53.92000563,1.117892375,58.3172798,91.18472493,Urban,1,87.614,27.24814223,Wet or damp,84.97624972,73.37876957,86,Clear,No,Crescent Springs
15879,49.30298314,1.055882819,55.1513964,82.4805421,Urban,1,81.758,26.72718992,Dry,95.31535761,59.6935377,108,Clear,No,Glassport
28016,48.5057913,1.5,100,100,Urban,3,106.032,30.24915052,Dry,82.92358221,60.95746775,99,Fog,No,Roseburg North
47610,34.47345206,1.5,100,100,Urban,1,145.22,74.83467992,Dry,63.00324565,95.43533414,121,Fog,Yes,Indian Mountain Lake
15619,54.39720954,1.360668564,51.82322245,78.10523814,Urban,0,81.238,79.82044063,Wet or damp,97.82380998,53.59877089,102,Clear,No,Helena Valley Northeast
26305,32.50233477,1.5,85.25105462,100,Urban,1,102.61,57.90561786,Dry,92.80514702,82.35190355,95,Clear,No,Bayside
21257,55.95603328,1.294413447,66.3683983,100,Urban,0,92.514,26.41407163,Dry,75.08907119,84.84593964,100,Clear,No,Apison
17924,41.82588857,1.384005671,65.29273838,87.62694373,Urban,2,85.848,45.82634565,Dry,65.43472735,53.98330811,91,Clear,No,Ivanhoe
33342,44.54285361,1.5,100,100,Urban,1,116.684,72.67516392,Wet or damp,84.85835375,53.55373983,103,Overcast,No,Emerald Lake Hills
30828,38.52118643,1.5,100,100,Urban,4,111.656,78.20467279,Wet or damp,97.98798678,89.02701627,69,Clear,No,North Terre Haute
12684,64.35210636,1.021186337,41.12785902,66.00709695,Urban,0,75.368,74.10652065,Wet or damp,79.05857957,75.60190676,191,Clear,No,Chinle
35248,32.32446121,1.5,100,100,Urban,1,120.496,58.72485911,Wet or damp,74.37681603,93.29277487,89,Clear,No,Brooktrails
30593,52.0696755,1.5,100,100,Urban,0,111.186,32.3840195,Wet or damp,87.648372,93.05964865,88,Windy,No,Palacios
17275,25.92387763,1.074738761,62.08540954,86.39698564,Urban,1,84.55,36.37806021,Wet or damp,95.86021064,62.7127815,115,Clear,No,Barboursville
31140,38.46776254,1.5,100,100,Urban,4,112.28,18.35824111,Dry,80.98514644,63.87234421,98,Clear,No,Minersville
18655,36.97105967,1.059999342,69.79524544,96.12889881,Urban,1,87.31,14.03957727,Wet or damp,63.05871974,84.48629128,118,Overcast,No,Scottsville
24764,44.37744124,1.171252523,82.73705941,100,Urban,2,99.528,27.59669554,Wet or damp,76.49631486,80.98689141,99,Clear,No,Pleasant Run Farm
11608,27.53120872,1.102115035,43.08456855,61.66115952,Urban,0,73.216,11.69524385,Dry,95.02138292,78.86959338,178,Clear,No,La Vale
49995,41.65055074,1.5,100,100,Urban,1,149.99,52.42279831,Wet or damp,91.91678049,87.20287308,102,Rain,No,Denver City
14749,46.41171899,1.33596989,48.70702486,73.35815708,Urban,1,79.498,26.71080495,Dry,85.78844035,92.90986248,195,Clear,No,Lemmon Valley
41548,30.9415584,1.5,100,100,Urban,3,133.096,39.37408705,Wet or damp,97.03499708,98.61496196,85,Clear,No,Prairie du Sac
22467,32.46445916,1.29238322,76.87798444,100,Urban,2,94.934,14.65707554,Wet or damp,97.14769682,93.08402909,94,Overcast,No,Armonk
28697,20,1.5,100,100,Urban,2,107.394,39.82513963,Dry,98.92383721,50.03801984,96,Clear,No,Puhi
24382,72.40552227,1.160839127,72.81099109,100,Urban,2,98.764,31.1986618,Dry,78.79432627,86.72405233,91,Clear,No,Ludlow
19585,53.08863378,1.13792806,63.8580327,96.68487542,Urban,2,89.17,28.42124374,Wet or damp,81.60421268,73.90625303,99,Rain,No,Lolo
53777,45.79261605,1.5,100,100,Urban,2,157.554,72.24519555,Wet or damp,91.90157338,70.09471647,89,Clear,No,Hamburg
58367,61.52052096,1.5,100,100,Urban,0,166.734,39.18012823,Dry,78.59867455,80.52754583,105,Clear,No,Placitas
17332,51.02260675,1.352304252,48.29427621,82.565804,Urban,0,84.664,69.35759969,Wet or damp,77.96869185,91.97488588,95,Overcast,Yes,Oak Valley
38820,28.47117808,1.5,100,100,Urban,1,127.64,65.38788002,Wet or damp,98.94868396,61.41698313,81,Rain,No,Breese
10187,41.06306832,1.359435403,34.11764779,51.94983617,Urban,2,70.374,13.7071203,Dry,87.0019974,52.38357443,179,Clear,No,Whiteland
27022,32.20723117,1.5,96.27366212,100,Urban,2,104.044,20.98060024,Dry,73.51255739,78.06534547,100,Clear,No,Archbold
24098,48.13730385,1.313577422,73.82484516,100,Urban,1,98.196,64.82932755,Dry,85.3705387,87.01704355,110,Clear,No,Gang Mills
22512,49.1984349,1.353082501,66.67737476,100,Urban,2,95.024,26.06399312,Dry,84.01471659,98.31524693,84,Clear,No,Kewaskum
29570,38.20229231,1.5,100,100,Urban,0,109.14,13.97784036,Wet or damp,92.56923964,89.90663817,111,Clear,No,Mississippi State
46041,32.19472601,1.5,100,100,Urban,0,142.082,31.19267621,Wet or damp,69.1898918,91.31290679,102,Clear,No,Wayzata
47166,33.84273965,1.5,100,100,Urban,6,144.332,34.85338134,Dry,73.73358918,75.60865415,112,Fog,Yes,Tri-City
26479,28.8876741,1.5,89.22807168,100,Urban,3,102.958,30.53096011,Dry,85.78523047,86.2134534,99,Clear,No,Wadena
28356,48.99915867,1.5,100,100,Urban,3,106.712,67.90552541,Wet or damp,79.08230608,88.72673397,92,Clear,No,Pocomoke City
24848,31.13006847,1.321863936,88.48021903,100,Urban,4,99.696,63.98229113,Dry,64.17402596,85.15684159,115,Overcast,No,Hanamaulu
23436,46.64911089,1.241031667,72.39403239,100,Urban,2,96.872,74.05269673,Wet or damp,78.70171025,81.44252584,112,Clear,Yes,Pocola
15597,21.78077381,1.346290932,57.32536754,74.94442441,Urban,0,81.194,50.85503291,Wet or damp,82.61837709,77.28478103,123,Clear,No,Hunters Creek Village
28435,40.81288204,1.5,95.02173705,100,Urban,3,106.87,13.31092812,Wet or damp,64.53760829,84.7225014,103,Fog,No,Dyersville
6451,41.32242359,1.108093822,17.61528845,31.80943055,Urban,1,62.902,77.70690146,Dry,81.66708802,93.81165384,214,Clear,No,Harrogate
43569,41.20494886,1.5,100,100,Urban,1,137.138,26.59084037,Dry,87.51208715,76.41574773,83,Overcast,No,Baxter Village
11825,50.97538844,1.248470317,37.69507864,56.25915734,Urban,3,73.65,13.52579955,Dry,94.31864828,58.80786902,202,Rain,Yes,Scott City
23308,47.10126736,1.268348058,75.89703634,100,Urban,4,96.616,59.54192797,Dry,81.09544143,72.01837849,94,Clear,No,Union Mill
30699,23.55184193,1.5,100,100,Urban,3,111.398,62.28688264,Dry,88.98030109,58.33264508,90,Clear,No,Belleair
13028,47.86130466,1.006449671,48.86161556,64.75625737,Urban,1,76.056,49.85166648,Wet or damp,70.39996023,78.70476763,191,Clear,No,Hutchinson Island South
32802,26.21944893,1.5,100,100,Urban,0,115.604,17.30307239,Dry,93.23132545,55.46769311,91,Overcast,Yes,Isle of Palms
38877,20,1.5,100,100,Urban,1,127.754,35.81906128,Dry,68.50366822,65.6424821,86,Clear,No,North Wilkesboro
39818,45.51172508,1.5,100,100,Urban,3,129.636,15.22622797,Dry,87.46850728,73.36100303,89,Clear,No,McMurray
33706,26.72281841,1.5,100,100,Urban,2,117.412,10.77337302,Dry,96.20380789,72.07516931,91,Clear,No,Sykesville
11398,38.03077081,1.38281548,31.41708275,53.68938823,Urban,0,72.796,58.78271528,Dry,75.17148846,52.18596609,214,Overcast,No,Wanamassa
12157,37.67470214,1.096496667,31.08669417,56.55073721,Urban,0,74.314,53.9260121,Snow,65.71443549,92.28741994,201,Rain,No,Woodruff
45099,26.36822963,1.5,100,100,Urban,0,140.198,66.20665722,Dry,85.68211256,87.15316823,89,Fog,No,Freeburg
22159,48.12904996,1.084147553,69.6283925,100,Urban,0,94.318,79.5776756,Dry,75.8233704,82.41449899,97,Windy,No,Boulevard Park
14274,37.74147725,1.005292806,54.81838319,73.1793485,Urban,0,78.548,20.28548089,Wet or damp,61.62864276,69.2312221,174,Fog,No,Portola Valley
32197,36.99944791,1.5,100,100,Urban,1,114.394,61.82549732,Wet or damp,75.96990568,95.90114215,94,Clear,No,Pantops
27180,35.20036306,1.5,87.36060018,100,Urban,2,104.36,23.12214629,Dry,91.5962512,80.0927473,96,Clear,No,Middleville
36593,42.30365347,1.5,100,100,Urban,0,123.186,55.33543501,Wet or damp,79.28073632,57.12013434,99,Overcast,Yes,Sunset Beach
42166,42.56511769,1.5,100,100,Urban,2,134.332,42.10395435,Wet or damp,66.44694853,78.70462473,105,Clear,No,Mount Hermon
36642,36.55250901,1.5,100,100,Urban,0,123.284,70.5779839,Dry,89.99617192,54.80824081,97,Fog,No,Indian River Shores
23995,45.66029253,1.285072129,73.55339773,100,Urban,2,97.99,76.11529315,Dry,89.30696281,94.06132924,114,Rain,No,Hebbronville
28917,34.50919162,1.5,100,100,Urban,2,107.834,21.52430886,Wet or damp,77.91217032,67.0892668,93,Clear,No,Lake Darby
39901,48.59586436,1.5,100,100,Urban,0,129.802,17.10989812,Dry,65.64550353,84.60396102,110,Clear,No,Mathis
36394,37.75408305,1.5,100,100,Urban,2,122.788,66.51081829,Dry,84.78848302,62.79000417,114,Clear,No,Maytown
34206,35.48710281,1.5,100,100,Urban,0,118.412,32.10103923,Frost or ice,81.81213584,50.96421905,101,Clear,No,Old Westbury
16639,48.39809387,1.260950968,49.02173663,87.39906562,Urban,1,83.278,65.25498153,Wet or damp,88.34114598,73.71901819,88,Overcast,No,Reedsport
40125,20,1.5,100,100,Urban,1,130.25,66.13163048,Dry,94.08928114,91.27390347,102,Clear,No,Mills
5657,44.00450478,1.140949323,18.35300574,26.86278697,Urban,1,61.314,15.24244452,Wet or damp,67.96597442,91.00319814,206,Clear,No,Chelan
25260,26.4907131,1.5,79.67782967,100,Urban,0,100.52,43.19016119,Dry,89.22620393,95.33037485,128,Clear,No,Huber Ridge
12850,51.70753007,1.116410682,35.84545249,63.50197133,Urban,0,75.7,74.68902582,Wet or damp,68.47375851,54.32335447,190,Clear,No,Ford City
37387,55.77208974,1.5,100,100,Urban,1,124.774,23.05364448,Wet or damp,78.00572786,57.00990069,104,Clear,No,Leisure Village East
5220,65.27652629,1.049248187,24.59028114,26.0676543,Rural,0,60.44,39.2154877,Dry,89.5102712,52.58848529,189,Clear,No,Whiteriver
19234,50.11247758,1.315772039,56.54877774,93.79777859,Urban,0,88.468,31.79306036,Wet or damp,89.35205603,63.44544137,108,Clear,No,Bonsall
34886,36.70973988,1.5,100,100,Urban,1,119.772,49.8252904,Dry,66.19071118,93.04385278,111,Clear,No,Gaylord
27411,48.33460643,1.5,85.811949,100,Urban,1,104.822,62.57734301,Dry,92.37829714,89.98033963,118,Overcast,No,Crandall
19999,43.15690607,1.035569969,76.21929727,100,Urban,3,89.998,73.75293312,Dry,94.18671471,79.35825381,105,Overcast,Yes,Lower Grand Lagoon
57812,22.68485206,1.5,100,100,Urban,4,165.624,44.04709769,Dry,79.91244136,86.5370428,96,Clear,No,Coarsegold
50886,34.35761734,1.5,100,100,Urban,2,151.772,35.99034397,Dry,98.22878031,61.67193646,94,Clear,Yes,Chalfont
23205,39.7733304,1.061983599,77.49035144,100,Urban,2,96.41,76.84226149,Wet or damp,73.46866472,55.15643315,95,Clear,No,Lajas
38332,23.92025005,1.5,100,100,Urban,1,126.664,73.48104099,Dry,71.37788829,66.14761204,95,Fog,No,Chattanooga Valley
26473,30.2913038,1.5,89.46489077,100,Urban,2,102.946,28.93019446,Wet or damp,73.56519819,69.59593991,87,Overcast,No,Holiday City South
20853,46.79540757,1.012401501,59.95085092,100,Urban,0,91.706,37.41043857,Wet or damp,75.09714278,54.94902902,108,Clear,No,Dawson
15537,28.89695863,1.253172904,53.25348871,78.29326937,Urban,2,81.074,60.46649078,Dry,62.02223627,62.42383207,85,Rain,Yes,Adamsville
28589,47.4871043,1.5,88.5429602,100,Urban,4,107.178,56.52307367,Dry,63.37845866,64.98830213,97,Overcast,No,McGovern
45304,38.41439239,1.5,100,100,Urban,3,140.608,12.86634278,Dry,70.20658164,64.23682578,100,Windy,Yes,Sinking Spring
24031,49.26906892,1.136712825,73.35280388,100,Rural,0,98.062,14.89803792,Dry,62.55128181,73.32198626,119,Clear,No,Clearlake Riviera
15312,55.2857789,1.130541661,44.10437825,78.95050812,Urban,1,80.624,78.80071153,Dry,64.48454271,63.22936049,95,Clear,No,Tarentum
21699,35.69563197,1.287230231,77.62209835,100,Urban,1,93.398,45.93055709,Wet or damp,86.09606528,63.50375931,99,Clear,No,Bagdad
5816,38.15665556,1.316655626,26.39904182,26.76471461,Urban,1,61.632,74.1131097,Dry,95.56494138,71.75585411,202,Clear,No,Caro
20999,44.63802971,1.108055238,68.12868371,100,Urban,1,91.998,44.6911898,Dry,89.49519175,82.22066296,118,Clear,No,Haleyville
28173,33.51997933,1.5,91.12384369,100,Urban,1,106.346,40.6766291,Dry,97.56601391,88.11814579,92,Clear,Yes,Mauston
34303,41.82070247,1.5,100,100,Urban,1,118.606,15.27699477,Wet or damp,98.24462687,84.38120728,104,Overcast,No,Slatington
49247,26.25181423,1.5,100,100,Urban,3,148.494,39.50193087,Dry,88.92457662,54.35481581,113,Overcast,No,Kaplan
25046,40.76356851,1.5,90.57351209,100,Urban,0,100.092,71.47428646,Dry,84.70918289,62.37333332,105,Fog,No,Wiggins
64609,44.85248272,1.5,100,100,Urban,2,179.218,58.41349957,Dry,92.19727564,98.40285466,112,Clear,No,Saukville
67805,31.9826848,1.5,100,100,Urban,1,185.61,57.0819024,Dry,99.07237232,65.25525467,118,Rain,No,Morgan
40113,35.0628619,1.5,100,100,Urban,2,130.226,65.01841802,Dry,74.11273191,99.94425305,101,Fog,No,Medford Lakes
11854,51.29569844,1.09511428,32.4920551,56.8339142,Urban,1,73.708,25.12104339,Dry,69.90239414,68.91147932,234,Clear,Yes,Boyertown
18555,55.36057802,1.337283211,63.25954977,90.04897564,Urban,0,87.11,37.67099276,Dry,61.1721456,74.86523555,93,Clear,No,Bradley Beach
26533,40.57563775,1.5,98.0778608,100,Urban,0,103.066,76.16224048,Dry,80.40003827,80.02818166,103,Clear,No,Highland Beach
39759,38.80922367,1.5,100,100,Urban,0,129.518,67.4994888,Dry,72.58914415,65.2121411,105,Clear,No,Ligonier
8985,46.6994477,1.290512342,23.42655435,40.44546889,Urban,1,67.97,48.54427121,Dry,78.67521739,52.49454369,207,Clear,No,Normandy
32299,45.1844134,1.5,99.5453762,100,Urban,4,114.598,38.47254341,Dry,68.86064002,53.5569436,116,Clear,No,Bristow
11570,48.00247533,1.035364702,30.31366247,59.29317281,Urban,0,73.14,50.49047724,Dry,68.03647441,91.82698186,186,Clear,No,Lonoke
26027,35.41148069,1.5,92.26416058,100,Urban,1,102.054,68.66551249,Dry,92.2164035,78.42764129,96,Rain,No,Laureldale
21814,48.35384947,1.335878995,72.781452,100,Urban,2,93.628,25.46893547,Dry,82.52934442,50.0925173,89,Overcast,No,Buchanan
14004,23.6571766,1.335555354,40.57328022,65.67268319,Urban,1,78.008,58.35812862,Dry,63.66153489,83.62561003,197,Clear,Yes,Russell
62000,30.57278836,1.5,100,100,Urban,3,174,55.16754889,Dry,84.81683043,99.74655948,95,Clear,No,Paintsville
29433,31.42758249,1.5,100,100,Urban,2,108.866,62.63994491,Dry,79.23584595,63.54034214,106,Rain,No,North Braddock
53342,34.70215702,1.5,100,100,Urban,4,156.684,41.7457423,Dry,72.27684013,71.39686464,120,Clear,No,Suncoast Estates
30152,20,1.5,99.88749234,100,Urban,3,110.304,68.84626509,Dry,65.19345828,90.04186472,97,Clear,No,Elmira Heights
14825,45.17852459,1.308957896,53.94025821,73.50497825,Rural,0,79.65,29.31641884,Wet or damp,99.54090083,61.53762373,183,Clear,No,Hayfield
13835,62.02910106,1.310913864,37.95652226,67.3356918,Urban,0,77.67,42.08625618,Wet or damp,76.12010076,63.05219561,212,Clear,No,Elverta
39046,23.00602895,1.5,100,100,Urban,2,128.092,74.25449829,Wet or damp,80.29241479,92.26473727,87,Clear,No,Euharlee
26820,35.49945917,1.5,82.68977312,100,Urban,2,103.64,72.91201833,Dry,97.22189996,55.59897762,91,Overcast,No,West Jefferson
21415,58.38752498,1.385270365,68.43268267,100,Urban,1,92.83,34.97920007,Wet or damp,76.41226724,70.91020588,108,Fog,No,Larksville
44934,32.94465814,1.5,100,100,Urban,1,139.868,61.13259675,Wet or damp,88.18163354,69.334753,88,Clear,No,Hatillo
32488,20,1.5,100,100,Urban,2,114.976,58.50745479,Dry,73.59032201,97.0239975,104,Windy,No,West Peoria
39046,35.80557652,1.5,100,100,Urban,1,128.092,33.49702097,Dry,80.88559063,83.04684721,116,Clear,No,Harbison Canyon
31238,39.50173946,1.5,100,100,Urban,2,112.476,57.91949734,Dry,78.84497143,98.88992402,106,Overcast,No,Osawatomie
10930,65.45965811,1.201785239,30.56653522,54.59402505,Urban,0,71.86,11.52901536,Dry,66.4950054,95.09460819,213,Windy,No,Hometown
12128,46.98713463,1.088640098,34.95389589,62.50662178,Urban,1,74.256,73.35253738,Dry,89.8773915,99.20182624,197,Overcast,No,Spackenkill
37149,43.14635803,1.5,100,100,Urban,3,124.298,19.84206733,Dry,85.73767155,92.78438898,88,Overcast,No,Spindale
44748,31.26061031,1.5,100,100,Urban,3,139.496,62.70820844,Dry,89.00543275,56.92051641,107,Clear,No,Garden Ridge
8277,49.26360286,1.326534569,29.23367184,43.08507348,Urban,0,66.554,44.4252562,Dry,74.82677124,74.86325304,208,Clear,No,Farrell
9548,55.36368702,1.203307447,35.56992756,52.04891011,Urban,0,69.096,21.86525794,Wet or damp,83.59466174,85.34014021,206,Rain,No,Ovilla
33454,33.40721188,1.5,100,100,Urban,3,116.908,57.07103714,Dry,92.82783139,64.16759175,107,Clear,No,Lake View
6436,22.93279014,1.033211338,14.21700336,32.43430923,Urban,1,62.872,70.37555561,Dry,81.8011471,64.33996124,203,Clear,No,Chariton
24036,52.75401081,1.060208768,83.48837295,100,Urban,0,98.072,71.03318268,Dry,77.37682762,88.86854852,112,Clear,No,Forty Fort
31045,20,1.5,100,100,Urban,0,112.09,72.19682098,Wet or damp,93.44627629,97.05488259,91,Clear,No,French Island
60867,31.31233434,1.5,100,100,Urban,4,171.734,28.90689438,Dry,64.60707143,53.08008124,85,Clear,No,County Center
29343,39.15340371,1.5,100,100,Urban,2,108.686,78.9654361,Wet or damp,69.72802538,84.43479822,82,Clear,Yes,West Laurel
24882,42.23738915,1.242975126,78.00749569,100,Urban,1,99.764,71.55864264,Wet or damp,78.83872988,75.49882242,109,Fog,No,Santa Bárbara
25362,54.33381335,1.5,75.84507336,100,Urban,2,100.724,25.92038698,Dry,72.45355624,86.79903026,104,Clear,No,Brookland
27517,28.18609513,1.5,95.51537787,100,Urban,3,105.034,64.11390763,Frost or ice,79.22751445,52.90259797,84,Clear,No,Ho-Ho-Kus
9801,36.34911606,1.322961882,22.75079435,45.06889114,Urban,2,69.602,36.55539439,Dry,80.17542855,75.38960451,194,Clear,No,Pine Level
42666,22.31921812,1.5,100,100,Urban,1,135.332,45.48485789,Snow,60.62569381,80.96263466,95,Overcast,No,Comanche
11437,34.59000991,1.318963899,34.14179132,55.97707239,Urban,0,72.874,46.39572144,Dry,64.68356926,93.4563179,213,Clear,Yes,Park Rapids
